date,product,category,sales_quantity,unit_price,region
2026-04-28,Product B,Electronics,214,113.63,Ankara
2026-09-20,Product B,Home,54,101.69,Ankara
2026-07-18,Product C,Home,359,164.05,Ankara
2026-01-28,Product A,Apparel,462,304.41,Istanbul
2026-10-15,Product B,Electronics,215,75.63,Bursa
2026-06-11,Product A,Home,338,322.96,Istanbul
2026-08-18,Product B,Electronics,84,111.61,Konya
2026-02-14,Product A,Electronics,458,294.8,Gaziantep
2026-02-17,Product B,Electronics,52,73.89,Gaziantep
2026-09-06,Product C,Electronics,109,155.24,Antalya
2026-09-04,Product C,Electronics,227,190.64,Istanbul
2026-08-10,Product B,Home,482,88.84,Izmir
2026-10-09,Product C,Home,74,136.88,Antalya
2026-03-15,Product B,Home,210,77.49,Adana
2026-07-13,Product C,Apparel,40,169.75,Istanbul
2026-10-05,Product A,Electronics,136,251.49,Izmir
2026-08-03,Product A,Apparel,122,284.91,Ankara
2026-03-11,Product A,Apparel,38,287.95,Bursa
2026-09-14,Product B,Apparel,87,79.16,Istanbul
2026-09-11,Product B,Home,395,78.23,Izmir
2026-11-23,Product B,Electronics,223,72.69,Antalya
2026-08-23,Product B,Home,467,74.28,Adana
2026-10-19,Product B,Electronics,245,94.27,Antalya
2026-05-07,Product A,Apparel,49,320.4,Bursa
2026-05-29,Product A,Apparel,46,306.07,Izmir
2026-09-18,Product C,Electronics,209,197.93,Istanbul
2026-07-19,Product B,Apparel,141,78.9,Izmir
2026-03-18,Product A,Home,377,321.41,Adana
2026-03-04,Product A,Apparel,67,275.57,Istanbul
2026-05-21,Product C,Home,379,160.7,Antalya
2026-06-16,Product A,Home,258,280.09,Ankara
2026-06-20,Product B,Apparel,216,110.24,Izmir
2026-09-20,Product A,Apparel,97,344.86,Bursa
2026-10-27,Product A,Electronics,156,343.05,Istanbul
2026-04-25,Product A,Apparel,211,303.8,Bursa
2026-12-08,Product A,Electronics,110,339.88,Ankara
2026-09-30,Product A,Electronics,377,266.64,Konya
2026-11-11,Product C,Home,92,133.39,Izmir
2026-05-12,Product C,Home,151,147.03,Adana
2026-01-27,Product C,Home,338,172.13,Gaziantep
2026-08-12,Product B,Home,346,81.62,Adana
2026-05-08,Product A,Electronics,364,278.02,Adana
2026-01-10,Product C,Apparel,469,133.93,Ankara
2026-05-02,Product C,Apparel,252,179.85,Bursa
2026-07-29,Product C,Electronics,256,146.65,Bursa
2026-12-29,Product A,Home,189,299.54,Ankara
2026-03-03,Product A,Apparel,426,342.08,Gaziantep
2026-11-15,Product C,Electronics,120,146.88,Adana
2026-10-07,Product B,Home,36,95.86,Antalya
2026-10-17,Product A,Electronics,210,298.36,Istanbul
2026-09-19,Product A,Apparel,351,332.24,Istanbul
2026-04-22,Product C,Electronics,298,135.27,Izmir
2026-03-10,Product A,Electronics,154,291.89,Gaziantep
2026-12-01,Product A,Apparel,39,259.55,Adana
2026-11-17,Product A,Apparel,169,263.78,Ankara
2026-07-03,Product A,Electronics,324,304.16,Bursa
2026-10-15,Product B,Electronics,197,117.86,Izmir
2026-12-22,Product A,Electronics,73,256.54,Bursa
2026-09-08,Product C,Apparel,19,128.53,Antalya
2026-09-13,Product B,Apparel,31,108.95,Bursa
2026-05-14,Product A,Electronics,129,307.6,Istanbul
2026-06-02,Product C,Apparel,406,158.7,Istanbul
2026-10-31,Product C,Home,401,145.85,Ankara
2026-03-17,Product B,Home,391,76.19,Ankara
2026-10-21,Product B,Apparel,103,98.18,Bursa
2026-03-20,Product B,Home,325,76.46,Antalya
2026-04-16,Product C,Home,171,146.92,Ankara
2026-08-18,Product B,Apparel,348,104.24,Bursa
2026-11-03,Product B,Home,113,90.39,Antalya
2026-12-17,Product B,Apparel,106,113.74,Konya
2026-11-23,Product A,Apparel,161,253.72,Ankara
2026-09-07,Product C,Electronics,431,121.01,Adana
2026-05-15,Product C,Home,266,187.37,Izmir
2026-09-03,Product A,Electronics,128,327.64,Antalya
2026-01-24,Product C,Apparel,78,169.37,Antalya
2026-07-28,Product A,Apparel,75,307.4,Adana
2026-12-28,Product C,Home,156,185.11,Izmir
2026-06-28,Product B,Electronics,459,103.61,Antalya
2026-05-16,Product A,Apparel,375,265.37,Konya
2026-06-29,Product C,Apparel,447,160.85,Antalya
2026-07-17,Product A,Home,205,271.38,Ankara
2026-05-02,Product B,Apparel,136,85.38,Adana
2026-07-06,Product B,Home,279,116.98,Izmir
2026-11-25,Product B,Electronics,138,105.7,Adana
2026-03-04,Product A,Electronics,153,344.12,Konya
2026-09-17,Product B,Home,333,101.66,Gaziantep
2026-09-13,Product B,Apparel,406,116.6,Gaziantep
2026-08-20,Product B,Apparel,393,108.65,Konya
2026-03-04,Product B,Apparel,137,91.04,Gaziantep
2026-06-07,Product B,Apparel,495,80.07,Istanbul
2026-09-28,Product C,Home,82,143.24,Gaziantep
2026-02-03,Product A,Electronics,212,287.58,Gaziantep
2026-03-04,Product B,Apparel,53,79.4,Bursa
2026-01-11,Product C,Home,399,190.34,Antalya
2026-10-14,Product C,Electronics,84,168.72,Antalya
2026-07-23,Product C,Home,315,188.09,Gaziantep
2026-05-14,Product B,Apparel,13,97.74,Istanbul
2026-07-17,Product C,Electronics,299,198.04,Adana
2026-10-04,Product A,Home,249,347.47,Izmir
2026-04-12,Product B,Electronics,95,90.87,Konya
2026-07-15,Product B,Home,483,113.86,Istanbul
2026-08-13,Product C,Home,71,163.75,Antalya
2026-09-20,Product C,Apparel,146,194.9,Gaziantep
2026-02-07,Product B,Apparel,27,76.16,Gaziantep
2026-08-18,Product C,Electronics,292,129.41,Istanbul
2026-03-05,Product A,Home,400,285.93,Bursa
2026-07-31,Product B,Home,80,104.32,Adana
2026-05-08,Product B,Apparel,329,113.59,Adana
2026-10-29,Product B,Electronics,80,102.01,Konya
2026-11-27,Product C,Home,330,183.63,Istanbul
2026-11-19,Product B,Home,391,115.05,Konya
2026-03-06,Product C,Apparel,299,157.25,Adana
2026-12-21,Product B,Home,294,113.12,Adana
2026-03-17,Product A,Electronics,10,254.36,Izmir
2026-05-23,Product C,Electronics,488,193.81,Istanbul
2026-02-05,Product A,Electronics,314,270.83,Konya
2026-04-16,Product C,Home,324,128.14,Adana
2026-06-22,Product A,Apparel,105,346.3,Istanbul
2026-09-11,Product C,Apparel,31,122.59,Gaziantep
2026-10-12,Product A,Apparel,331,329.76,Antalya
2026-05-30,Product A,Home,24,341.84,Istanbul
2026-03-28,Product B,Home,361,118.41,Gaziantep
2026-03-27,Product A,Apparel,346,296.09,Bursa
2026-07-15,Product C,Home,158,178.06,Istanbul
2026-06-28,Product B,Electronics,341,96.07,Adana
2026-07-31,Product B,Electronics,385,119.96,Ankara
2026-03-23,Product C,Home,89,134.22,Izmir
2026-10-06,Product A,Apparel,310,268.85,Ankara
2026-07-27,Product B,Apparel,266,96.11,Istanbul
2026-02-27,Product A,Home,164,322.95,Izmir
2026-03-28,Product A,Electronics,424,307.05,Gaziantep
2026-12-01,Product A,Electronics,359,296.12,Gaziantep
2026-09-04,Product B,Home,375,98.76,Konya
2026-07-15,Product A,Apparel,186,262.39,Konya
2026-09-21,Product A,Home,262,348.06,Izmir
2026-04-30,Product C,Electronics,159,154.17,Gaziantep
2026-10-03,Product B,Home,401,70.8,Gaziantep
2026-10-26,Product C,Apparel,184,164.25,Adana
2026-12-24,Product B,Apparel,288,112.94,Izmir
2026-05-16,Product B,Apparel,142,116.98,Istanbul
2026-03-18,Product C,Home,216,180.58,Gaziantep
2026-11-04,Product A,Electronics,452,320.91,Izmir
2026-02-25,Product B,Electronics,217,106.33,Konya
2026-06-29,Product B,Electronics,180,117.65,Konya
2026-05-08,Product B,Electronics,486,74.74,Ankara
2026-07-05,Product C,Home,372,176.52,Gaziantep
2026-03-05,Product A,Electronics,157,299.34,Istanbul
2026-02-04,Product A,Home,237,336.93,Istanbul
2026-09-16,Product A,Home,346,349.99,Konya
2026-05-27,Product C,Electronics,155,127.0,Bursa
2026-08-04,Product C,Home,233,196.5,Ankara
2026-06-11,Product C,Apparel,254,146.62,Izmir
2026-07-30,Product A,Apparel,422,339.23,Izmir
2026-05-23,Product A,Apparel,435,258.85,Gaziantep
2026-05-23,Product A,Electronics,211,343.73,Antalya
2026-01-01,Product C,Electronics,126,197.98,Konya
2026-05-28,Product A,Apparel,35,334.11,Izmir
2026-06-15,Product C,Home,456,135.16,Istanbul
2026-08-26,Product B,Electronics,239,89.22,Istanbul
2026-10-26,Product B,Apparel,262,83.07,Ankara
2026-01-08,Product B,Apparel,137,96.76,Gaziantep
2026-12-29,Product B,Electronics,28,116.84,Antalya
2026-03-23,Product B,Home,459,81.7,Ankara
2026-05-24,Product C,Electronics,332,126.59,Istanbul
2026-03-09,Product C,Apparel,373,120.29,Ankara
2026-03-29,Product C,Apparel,328,179.83,Bursa
2026-03-09,Product B,Electronics,207,75.09,Ankara
2026-06-27,Product C,Apparel,264,134.66,Izmir
2026-01-25,Product B,Apparel,460,93.05,Izmir
2026-02-24,Product A,Apparel,72,255.19,Antalya
2026-06-11,Product A,Apparel,345,300.47,Ankara
2026-09-23,Product B,Home,296,91.62,Istanbul
2026-10-23,Product A,Home,100,309.92,Bursa
2026-01-10,Product A,Electronics,410,333.17,Gaziantep
2026-07-10,Product B,Electronics,479,100.68,Gaziantep
2026-07-15,Product A,Home,82,308.41,Izmir
2026-12-28,Product A,Apparel,295,345.39,Ankara
2026-12-19,Product C,Electronics,456,177.53,Istanbul
2026-04-03,Product A,Electronics,101,288.85,Ankara
2026-08-07,Product B,Home,75,74.75,Ankara
2026-11-27,Product C,Apparel,148,192.75,Bursa
2026-11-23,Product A,Electronics,249,302.73,Adana
2026-10-24,Product C,Home,272,178.97,Konya
2026-04-06,Product C,Apparel,23,142.19,Bursa
2026-07-30,Product A,Electronics,206,335.08,Ankara
2026-10-18,Product B,Electronics,143,82.51,Bursa
2026-04-24,Product C,Home,156,162.6,Adana
2026-12-27,Product A,Apparel,157,347.36,Izmir
2026-07-29,Product C,Electronics,126,156.47,Gaziantep
2026-09-23,Product B,Electronics,357,72.28,Bursa
2026-04-16,Product A,Home,221,340.35,Istanbul
2026-12-27,Product A,Electronics,486,267.51,Izmir
2026-01-12,Product B,Home,339,101.65,Konya
2026-01-27,Product C,Home,482,142.51,Ankara
2026-07-19,Product A,Apparel,442,297.12,Konya
2026-06-02,Product B,Apparel,118,116.55,Bursa
2026-02-28,Product B,Electronics,277,105.25,Antalya
2026-02-12,Product A,Home,291,333.32,Bursa
2026-12-20,Product A,Home,485,276.06,Adana
2026-12-18,Product C,Apparel,296,154.5,Istanbul
2026-11-29,Product B,Electronics,446,75.01,Bursa
2026-12-02,Product B,Electronics,271,74.19,Adana
2026-09-16,Product A,Apparel,433,293.98,Ankara
2026-09-14,Product C,Electronics,490,134.93,Adana
2026-11-01,Product A,Home,442,306.08,Izmir
2026-05-13,Product C,Apparel,362,154.67,Gaziantep
2026-01-22,Product A,Apparel,286,336.52,Gaziantep
2026-05-15,Product B,Apparel,440,114.83,Izmir
2026-07-24,Product C,Apparel,70,131.56,Bursa
2026-09-20,Product C,Apparel,239,148.68,Ankara
2026-03-20,Product C,Home,57,130.67,Adana
2026-05-31,Product B,Electronics,251,88.55,Bursa
2026-02-03,Product B,Electronics,436,109.63,Gaziantep
2026-04-10,Product A,Home,491,291.46,Gaziantep
2026-12-06,Product C,Home,385,180.94,Istanbul
2026-04-08,Product C,Home,127,172.19,Adana
2026-05-21,Product B,Apparel,155,103.49,Istanbul
2026-04-30,Product B,Home,299,88.06,Izmir
2026-05-06,Product B,Electronics,72,92.44,Antalya
2026-01-18,Product B,Home,387,117.42,Istanbul
2026-08-19,Product C,Home,485,158.98,Izmir
2026-09-25,Product C,Apparel,106,140.41,Konya
2026-03-27,Product A,Home,306,323.32,Konya
2026-06-19,Product B,Electronics,469,83.61,Istanbul
2026-04-25,Product A,Electronics,487,271.69,Gaziantep
2026-09-05,Product B,Apparel,365,73.71,Adana
2026-12-21,Product C,Electronics,14,143.13,Konya
2026-07-23,Product A,Home,163,310.54,Antalya
2026-10-26,Product A,Apparel,297,271.44,Antalya
2026-01-24,Product A,Home,116,252.65,Gaziantep
2026-10-26,Product C,Electronics,320,181.82,Konya
2026-04-06,Product C,Electronics,121,198.31,Konya
2026-10-09,Product C,Home,219,129.05,Konya
2026-02-12,Product B,Electronics,498,93.12,Ankara
2026-08-29,Product A,Home,493,272.62,Ankara
2026-04-16,Product B,Home,206,93.21,Gaziantep
2026-05-30,Product B,Home,158,106.3,Gaziantep
2026-09-21,Product B,Apparel,261,108.38,Antalya
2026-11-19,Product B,Electronics,70,119.99,Bursa
2026-01-24,Product A,Electronics,70,342.2,Konya
2026-03-29,Product A,Apparel,434,333.55,Adana
2026-08-17,Product B,Apparel,274,94.26,Bursa
2026-06-11,Product C,Apparel,290,174.96,Bursa
2026-12-04,Product C,Home,278,189.08,Antalya
2026-09-16,Product B,Home,207,110.74,Konya
2026-02-08,Product C,Electronics,480,126.98,Izmir
2026-11-19,Product C,Apparel,478,176.27,Ankara
2026-11-02,Product C,Apparel,164,162.46,Adana
2026-06-05,Product C,Home,104,185.28,Istanbul
2026-09-15,Product C,Apparel,453,172.56,Izmir
2026-11-18,Product B,Electronics,220,85.54,Bursa
2026-05-17,Product C,Apparel,218,188.13,Konya
2026-12-23,Product C,Electronics,307,158.32,Antalya
2026-04-27,Product B,Electronics,51,116.53,Bursa
2026-04-27,Product A,Apparel,115,291.51,Gaziantep
2026-08-18,Product C,Home,487,138.85,Antalya
2026-11-08,Product A,Apparel,471,320.18,Konya
2026-09-04,Product B,Home,368,97.97,Ankara
2026-09-16,Product C,Home,166,154.78,Gaziantep
2026-10-23,Product B,Apparel,47,104.55,Istanbul
2026-03-23,Product C,Electronics,38,191.68,Gaziantep
2026-09-28,Product A,Electronics,366,254.47,Izmir
2026-12-06,Product C,Apparel,10,120.75,Gaziantep
2026-02-28,Product A,Apparel,461,304.42,Antalya
2026-08-23,Product C,Home,327,176.16,Konya
2026-09-25,Product A,Home,374,260.59,Bursa
2026-08-10,Product A,Apparel,459,327.85,Izmir
2026-04-25,Product B,Electronics,268,97.54,Konya
2026-02-12,Product B,Apparel,120,100.94,Istanbul
2026-11-30,Product A,Apparel,152,289.7,Antalya
2026-11-17,Product B,Home,123,108.89,Bursa
2026-02-12,Product A,Electronics,255,342.99,Antalya
2026-05-25,Product C,Electronics,280,158.34,Adana
2026-10-21,Product B,Apparel,113,70.34,Bursa
2026-06-29,Product C,Apparel,281,123.71,Bursa
2026-05-02,Product B,Electronics,485,93.08,Gaziantep
2026-04-23,Product C,Home,308,193.43,Antalya
2026-10-16,Product A,Apparel,478,345.66,Antalya
2026-03-19,Product B,Electronics,50,100.01,Izmir
2026-09-07,Product C,Apparel,91,136.17,Gaziantep
2026-02-27,Product B,Apparel,196,81.93,Ankara
2026-12-15,Product B,Electronics,286,88.84,Antalya
2026-05-27,Product B,Home,240,102.71,Izmir
2026-04-19,Product B,Apparel,69,76.89,Gaziantep
2026-08-29,Product C,Apparel,344,177.08,Izmir
2026-01-31,Product C,Home,266,170.02,Gaziantep
2026-09-15,Product A,Home,299,278.26,Antalya
2026-08-01,Product B,Apparel,149,84.01,Antalya
2026-04-05,Product B,Apparel,127,104.31,Bursa
2026-11-20,Product C,Electronics,441,152.84,Antalya
2026-07-02,Product B,Electronics,416,95.47,Istanbul
2026-05-27,Product A,Electronics,268,259.74,Antalya
2026-09-19,Product C,Home,216,125.77,Istanbul
2026-03-08,Product B,Home,23,89.32,Konya
2026-09-08,Product C,Apparel,282,177.9,Ankara
2026-06-02,Product C,Apparel,46,160.29,Izmir
2026-07-29,Product C,Electronics,356,137.12,Antalya
2026-10-31,Product C,Electronics,452,187.37,Gaziantep
2026-08-08,Product B,Electronics,457,95.14,Bursa
2026-02-26,Product A,Apparel,92,301.65,Bursa
2026-09-26,Product A,Apparel,170,281.32,Antalya
2026-12-11,Product B,Apparel,378,106.1,Gaziantep
2026-05-04,Product B,Apparel,147,96.37,Antalya
2026-04-04,Product A,Electronics,54,316.41,Antalya
2026-04-17,Product A,Home,281,339.84,Izmir
2026-06-14,Product C,Apparel,43,140.9,Konya
2026-02-27,Product B,Home,108,82.96,Ankara
2026-10-16,Product A,Electronics,449,254.12,Istanbul
2026-05-19,Product B,Home,350,84.65,Izmir
2026-04-20,Product C,Apparel,10,121.49,Izmir
2026-03-06,Product B,Electronics,446,94.45,Adana
2026-08-12,Product A,Electronics,495,338.91,Adana
2026-04-22,Product A,Apparel,96,339.52,Bursa
2026-12-18,Product A,Home,10,257.54,Adana
2026-04-14,Product A,Apparel,398,344.87,Ankara
2026-07-09,Product A,Apparel,439,268.37,Konya
2026-05-15,Product B,Home,57,97.75,Gaziantep
2026-01-11,Product C,Apparel,281,163.97,Konya
2026-02-01,Product C,Home,392,187.38,Ankara
2026-06-16,Product A,Apparel,172,320.03,Antalya
2026-07-13,Product C,Home,385,137.25,Gaziantep
2026-02-06,Product A,Electronics,196,305.31,Istanbul
2026-05-05,Product B,Electronics,492,96.54,Antalya
2026-03-07,Product A,Home,438,311.82,Gaziantep
2026-10-16,Product B,Apparel,429,87.49,Konya
2026-04-26,Product A,Apparel,292,290.8,Konya
2026-01-08,Product C,Electronics,46,172.73,Ankara
2026-10-15,Product B,Home,485,96.09,Istanbul
2026-11-14,Product B,Apparel,495,109.08,Gaziantep
2026-11-25,Product C,Electronics,238,192.76,Ankara
2026-12-14,Product B,Home,317,117.8,Adana
2026-07-09,Product A,Home,342,309.11,Gaziantep
2026-12-16,Product A,Apparel,392,290.59,Izmir
2026-06-14,Product C,Electronics,190,135.76,Izmir
2026-08-12,Product A,Apparel,149,291.89,Izmir
2026-02-27,Product A,Home,463,267.74,Izmir
2026-10-24,Product A,Apparel,224,340.22,Konya
2026-03-06,Product C,Apparel,179,190.64,Gaziantep
2026-01-01,Product B,Home,157,104.62,Ankara
2026-10-28,Product C,Apparel,499,134.22,Istanbul
2026-10-13,Product C,Electronics,472,128.14,Adana
2026-05-27,Product A,Apparel,60,256.88,Gaziantep
2026-04-10,Product B,Electronics,278,104.41,Gaziantep
2026-11-10,Product A,Apparel,375,260.74,Bursa
2026-01-24,Product C,Electronics,274,158.56,Konya
2026-09-30,Product C,Apparel,277,144.21,Antalya
2026-10-01,Product A,Electronics,183,296.08,Gaziantep
2026-09-22,Product C,Apparel,343,147.96,Gaziantep
2026-07-10,Product B,Home,176,112.91,Gaziantep
2026-04-16,Product A,Apparel,131,332.71,Istanbul
2026-07-10,Product C,Home,469,191.22,Konya
2026-03-27,Product C,Apparel,51,155.46,Antalya
2026-09-19,Product B,Apparel,352,100.03,Antalya
2026-12-04,Product B,Apparel,492,117.44,Adana
2026-04-30,Product C,Electronics,410,136.61,Ankara
2026-12-27,Product C,Home,324,128.97,Ankara
2026-12-04,Product C,Home,131,182.16,Istanbul
2026-08-30,Product C,Apparel,394,143.42,Izmir
2026-09-04,Product C,Electronics,480,122.15,Konya
2026-05-11,Product C,Apparel,418,127.32,Konya
2026-11-12,Product A,Electronics,217,261.72,Izmir
2026-09-13,Product B,Apparel,283,84.7,Konya
2026-04-26,Product A,Apparel,228,257.03,Konya
2026-08-05,Product A,Electronics,441,271.44,Antalya
2026-08-21,Product C,Electronics,453,190.59,Ankara
2026-07-17,Product C,Home,46,120.06,Antalya
2026-02-23,Product A,Apparel,118,261.92,Adana
2026-05-05,Product C,Apparel,278,145.07,Konya
2026-07-15,Product C,Electronics,97,189.67,Antalya
2026-02-23,Product B,Electronics,129,108.99,Antalya
2026-01-13,Product A,Electronics,57,288.12,Istanbul
2026-11-19,Product C,Apparel,457,163.8,Konya
2026-01-16,Product B,Electronics,309,94.89,Izmir
2026-07-14,Product A,Apparel,356,296.6,Istanbul
2026-08-13,Product A,Electronics,235,292.0,Antalya
2026-01-23,Product C,Apparel,472,197.21,Gaziantep
2026-06-22,Product A,Apparel,391,265.96,Adana
2026-10-23,Product A,Home,314,251.09,Ankara
2026-10-18,Product A,Apparel,347,284.58,Gaziantep
2026-10-14,Product B,Apparel,244,86.06,Istanbul
2026-05-09,Product C,Home,268,185.27,Izmir
2026-06-02,Product B,Apparel,325,85.22,Istanbul
2026-11-10,Product C,Apparel,373,148.59,Izmir
2026-12-25,Product C,Home,51,132.52,Istanbul
2026-05-17,Product C,Electronics,18,187.88,Izmir
2026-01-07,Product C,Home,406,188.78,Bursa
2026-09-06,Product B,Home,365,110.93,Adana
2026-12-24,Product A,Apparel,340,281.0,Ankara
2026-01-20,Product C,Apparel,81,120.33,Antalya
2026-01-25,Product B,Apparel,287,111.79,Izmir
2026-01-30,Product B,Home,409,119.34,Antalya
2026-08-24,Product C,Apparel,19,150.33,Bursa
2026-10-14,Product B,Electronics,78,97.33,Gaziantep
2026-10-19,Product C,Electronics,168,141.19,Istanbul
2026-08-22,Product C,Electronics,115,169.65,Izmir
2026-04-15,Product A,Home,174,264.76,Gaziantep
2026-06-06,Product A,Home,291,310.16,Antalya
2026-01-23,Product C,Electronics,345,161.97,Bursa
2026-12-24,Product B,Electronics,25,97.6,Antalya
2026-10-03,Product C,Apparel,123,184.42,Antalya
2026-01-22,Product A,Home,328,348.26,Konya
2026-05-12,Product C,Home,100,197.07,Konya
2026-05-29,Product C,Electronics,120,131.35,Izmir
2026-10-21,Product B,Home,210,84.05,Izmir
2026-04-26,Product C,Electronics,410,142.93,Ankara
2026-04-15,Product A,Home,246,275.89,Istanbul
2026-12-03,Product C,Electronics,160,197.11,Konya
2026-02-13,Product B,Home,33,107.36,Istanbul
2026-05-25,Product A,Home,33,338.85,Istanbul
2026-12-17,Product A,Electronics,430,268.77,Istanbul
2026-06-23,Product C,Electronics,73,165.86,Adana
2026-12-31,Product A,Electronics,73,312.85,Ankara
2026-06-18,Product B,Home,191,112.91,Konya
2026-01-26,Product C,Electronics,91,175.63,Istanbul
2026-09-19,Product A,Electronics,421,298.72,Izmir
2026-01-19,Product C,Electronics,128,181.09,Konya
2026-03-02,Product B,Apparel,121,99.03,Izmir
2026-12-24,Product A,Apparel,80,283.67,Antalya
2026-02-21,Product C,Apparel,365,158.4,Gaziantep
2026-01-05,Product B,Electronics,461,71.54,Konya
2026-07-04,Product C,Electronics,446,179.45,Ankara
2026-03-28,Product B,Electronics,323,75.74,Izmir
2026-06-22,Product C,Apparel,208,143.15,Bursa
2026-02-26,Product A,Electronics,493,292.19,Adana
2026-05-06,Product C,Apparel,406,171.14,Konya
2026-08-16,Product C,Electronics,15,186.22,Konya
